transactions_id,sale_date,sale_time,customer_id,gender,age,category,quantiy,price_per_unit,cogs,total_sale
1511,09/04/2022,21:36:00,45,Male,45,Beauty,2,50,13.5,100
1534,13/06/2022,19:44:00,72,Male,45,Clothing,2,500,270,1000
1551,12/11/2023,22:36:00,84,Male,45,Electronics,3,300,81,900
1565,04/09/2023,20:45:00,74,Female,45,Beauty,2,30,11.1,60
1675,17/05/2022,19:55:00,152,Female,45,Clothing,2,30,16.2,60
1907,17/11/2022,11:21:00,115,Female,45,Electronics,1,25,9,25
1932,08/11/2022,07:07:00,96,Female,45,Beauty,4,25,6.25,100
1953,15/05/2023,17:34:00,3,Male,45,Beauty,3,30,10.2,90
7,06/07/2023,06:24:00,38,Male,46,Clothing,2,25,13.25,50
106,17/05/2023,18:58:00,1,Female,46,Clothing,1,50,15,50
137,10/09/2022,20:42:00,66,Male,46,Beauty,2,500,125,1000
329,27/10/2022,07:42:00,52,Female,46,Electronics,4,25,8,100
377,13/09/2022,08:30:00,141,Female,46,Clothing,4,50,18,200
383,24/03/2023,08:53:00,64,Female,46,Beauty,3,30,7.8,90
404,13/02/2023,19:55:00,59,Male,46,Electronics,2,500,160,1000
407,16/07/2022,22:17:00,117,Female,46,Electronics,3,300,138,900
454,12/03/2022,07:20:00,13,Female,46,Beauty,1,25,13,25
499,03/04/2022,10:52:00,15,Male,46,Beauty,2,30,16.5,60
522,09/07/2022,11:00:00,52,Male,46,Beauty,3,500,145,1500
524,17/09/2023,19:52:00,12,Male,46,Beauty,4,300,297,1200
540,22/12/2022,16:17:00,79,Female,46,Electronics,3,300,87,900
554,06/12/2022,21:04:00,94,Female,46,Beauty,3,50,13,150
592,26/12/2022,09:15:00,77,Female,46,Beauty,4,500,275,2000
638,10/01/2023,19:52:00,154,Male,46,Electronics,1,500,190,500
682,23/10/2023,20:51:00,60,Male,46,Beauty,4,300,354,1200
775,06/05/2022,11:07:00,98,Female,46,Electronics,4,25,9.5,100
802,22/09/2023,18:00:00,57,Female,46,Beauty,1,30,9.9,30
825,08/01/2022,17:27:00,51,Female,46,Beauty,1,25,27.25,25
826,24/12/2022,19:08:00,81,Female,46,Clothing,1,300,303,300
870,11/04/2022,19:41:00,16,Female,46,Electronics,4,30,11.1,120
908,30/10/2022,14:47:00,64,Male,46,Beauty,4,300,81,1200
939,07/11/2022,15:28:00,75,Female,46,Electronics,1,300,81,300
982,10/11/2022,14:08:00,50,Female,46,Beauty,3,30,15.6,90
1007,09/06/2023,10:09:00,15,Male,46,Clothing,2,25,11.5,50
1106,12/08/2023,17:50:00,3,Female,46,Clothing,1,50,14,50
1137,05/11/2022,22:34:00,104,Male,46,Beauty,2,500,145,1000
1329,27/01/2022,10:39:00,119,Female,46,Electronics,4,25,9.25,100
1377,21/03/2022,07:52:00,71,Female,46,Clothing,4,50,14,200
1383,06/09/2023,09:13:00,68,Female,46,Beauty,3,30,14.1,90
1404,20/08/2023,18:15:00,155,Male,46,Electronics,2,500,185,1000
1407,10/04/2022,19:41:00,54,Female,46,Electronics,3,300,120,900
1454,25/06/2022,11:18:00,22,Female,46,Beauty,1,25,6.75,25
1499,23/09/2022,09:46:00,3,Male,46,Beauty,2,30,11.7,60
1522,14/11/2022,08:35:00,48,Male,46,Beauty,3,500,235,1500
1524,26/10/2022,22:10:00,115,Male,46,Beauty,4,300,321,1200
1540,12/10/2023,16:51:00,115,Female,46,Electronics,3,300,147,900
1554,27/11/2023,19:55:00,83,Female,46,Beauty,3,50,15.5,150
1592,16/03/2022,09:08:00,81,Female,46,Beauty,4,500,155,2000
1638,13/08/2022,18:26:00,37,Male,46,Electronics,1,500,155,500
1682,30/12/2022,19:30:00,71,Male,46,Beauty,4,300,315,1200
1775,18/12/2022,08:04:00,78,Female,46,Electronics,4,25,13.75,100
1802,13/07/2022,22:17:00,33,Female,46,Beauty,1,30,9.6,30
1825,30/08/2023,18:34:00,105,Female,46,Beauty,1,25,27,25
1826,30/12/2022,22:05:00,104,Female,46,Clothing,1,300,297,300
1870,09/11/2023,20:38:00,119,Female,46,Electronics,4,30,10.5,120
1908,17/12/2023,12:34:00,93,Male,46,Beauty,4,300,87,1200
1939,31/10/2022,13:30:00,74,Female,46,Electronics,1,300,135,300
1982,09/09/2023,12:46:00,110,Female,46,Beauty,3,30,16.5,90
18,06/09/2023,19:13:00,5,Female,47,Electronics,2,25,12.5,50
77,07/04/2022,20:45:00,44,Female,47,Clothing,2,50,24,100
78,17/02/2023,21:08:00,68,Female,47,Clothing,3,500,265,1500
94,13/03/2023,22:39:00,5,Female,47,Beauty,2,500,250,1000
102,17/04/2023,21:34:00,5,Female,47,Beauty,2,25,7.25,50
164,28/02/2023,18:26:00,3,Female,47,Beauty,3,500,185,1500
243,24/06/2023,18:02:00,5,Female,47,Electronics,3,300,156,900
245,01/12/2023,21:41:00,75,Male,47,Clothing,3,30,36,90
264,26/12/2022,11:03:00,111,Male,47,Clothing,3,300,150,900
315,03/07/2023,18:53:00,122,Male,47,Clothing,2,30,15,60
335,02/02/2022,09:23:00,2,Female,47,Beauty,4,30,10.8,120
379,01/06/2022,07:28:00,76,Female,47,Clothing,1,25,8.5,25
517,20/08/2023,08:54:00,3,Female,47,Clothing,4,25,9.25,100
521,28/10/2023,19:56:00,133,Female,47,Clothing,4,30,8.7,120
525,05/09/2022,14:15:00,98,Female,47,Beauty,2,25,7,50
535,20/11/2023,13:46:00,59,Male,47,Beauty,3,30,16.2,90
609,19/11/2023,13:02:00,59,Female,47,Clothing,2,50,13,100
619,09/10/2023,18:10:00,56,Male,47,Electronics,4,25,26.25,100
726,05/06/2022,19:37:00,72,Male,47,Clothing,4,300,126,1200
778,13/12/2023,18:28:00,105,Female,47,Beauty,4,25,13.75,100
816,27/09/2023,19:29:00,133,Male,47,Beauty,2,500,240,1000
832,13/11/2022,17:25:00,106,Male,47,Beauty,4,500,600,2000
838,30/09/2023,21:20:00,1,Male,47,Electronics,2,300,153,600
842,28/11/2022,14:13:00,71,Female,47,Clothing,2,300,105,600
974,28/12/2023,18:39:00,3,Male,47,Beauty,1,30,11.7,30
1000,01/04/2023,10:22:00,1,Male,47,Electronics,4,30,8.4,120
1018,06/07/2023,19:13:00,4,Female,47,Electronics,2,25,13,50
1077,16/12/2022,18:45:00,141,Female,47,Clothing,2,50,15,100
1078,04/05/2023,22:20:00,16,Female,47,Clothing,3,500,125,1500
1094,15/06/2023,20:34:00,1,Female,47,Beauty,2,500,210,1000
1102,21/08/2023,18:04:00,5,Female,47,Beauty,2,25,6.5,50
1164,07/04/2023,20:53:00,1,Female,47,Beauty,3,500,245,1500
1243,08/12/2023,17:11:00,4,Female,47,Electronics,3,300,138,900
1245,25/10/2022,20:47:00,129,Male,47,Clothing,3,30,36,90
1264,27/05/2022,09:23:00,82,Male,47,Clothing,3,300,123,900
1315,31/08/2022,20:52:00,14,Male,47,Clothing,2,30,12.9,60
1335,27/05/2022,08:45:00,117,Female,47,Beauty,4,30,8.7,120
1379,02/01/2022,06:23:00,69,Female,47,Clothing,1,25,7.25,25
1517,21/02/2023,08:46:00,2,Female,47,Clothing,4,25,6.75,100
1521,23/07/2023,19:08:00,30,Female,47,Clothing,4,30,12.9,120
1525,13/12/2022,13:35:00,106,Female,47,Beauty,2,25,12,50
1535,18/12/2023,15:31:00,52,Male,47,Beauty,3,30,9.9,90
1609,05/10/2023,13:58:00,81,Female,47,Clothing,2,50,22.5,100
1619,20/10/2022,18:07:00,61,Male,47,Electronics,4,25,24.25,100
1726,26/06/2023,18:12:00,13,Male,47,Clothing,4,300,93,1200
1778,30/12/2023,19:57:00,94,Female,47,Beauty,4,25,11.25,100
1816,17/06/2022,22:30:00,52,Male,47,Beauty,2,500,245,1000
1832,10/11/2023,21:17:00,57,Male,47,Beauty,4,500,480,2000
1838,28/06/2023,17:06:00,4,Male,47,Electronics,2,300,102,600
1842,04/10/2022,14:03:00,84,Female,47,Clothing,2,300,75,600
1974,19/02/2023,20:20:00,3,Male,47,Beauty,1,30,12.9,30
2000,31/03/2023,06:38:00,4,Male,47,Electronics,4,30,10.8,120
43,18/03/2023,21:42:00,118,Female,48,Clothing,1,300,111,300
67,19/08/2023,20:19:00,119,Female,48,Beauty,4,300,129,1200
125,28/09/2022,18:48:00,137,Male,48,Clothing,2,50,19,100
246,07/12/2023,20:05:00,4,Female,48,Electronics,2,25,13.25,50
250,24/12/2022,23:00:00,91,Male,48,Electronics,1,50,60.5,50
255,15/10/2023,11:44:00,19,Male,48,Clothing,1,30,14.7,30
316,01/02/2023,17:25:00,3,Female,48,Clothing,2,25,13.75,50
398,23/02/2023,21:17:00,5,Female,48,Clothing,2,300,114,600
414,10/05/2023,19:40:00,1,Male,48,Beauty,4,25,9.75,100
452,30/01/2023,22:41:00,4,Female,48,Clothing,3,500,240,1500
581,15/12/2022,21:16:00,103,Female,48,Beauty,2,30,13.8,60
662,03/12/2022,12:40:00,100,Male,48,Beauty,2,500,145,1000
741,24/12/2022,22:30:00,53,Male,48,Clothing,1,300,141,300
777,10/09/2022,15:07:00,54,Male,48,Electronics,3,50,17,150
786,16/12/2022,20:38:00,78,Male,48,Clothing,4,25,28.5,100
968,18/12/2023,20:34:00,101,Female,48,Clothing,3,300,120,900
976,08/10/2023,19:50:00,56,Female,48,Beauty,2,300,345,600
993,07/09/2022,09:21:00,134,Female,48,Electronics,3,50,17,150
1043,30/11/2023,18:10:00,20,Female,48,Clothing,1,300,87,300
1067,03/10/2023,17:01:00,105,Female,48,Beauty,4,300,129,1200
1125,12/11/2023,17:51:00,79,Male,48,Clothing,2,50,21.5,100
1246,26/04/2023,22:54:00,3,Female,48,Electronics,2,25,11.5,50
1250,19/11/2022,20:39:00,96,Male,48,Electronics,1,50,48.5,50
1255,20/01/2023,07:08:00,4,Male,48,Clothing,1,30,7.8,30
1316,21/07/2023,17:11:00,1,Female,48,Clothing,2,25,11.75,50
1398,19/07/2023,17:20:00,1,Female,48,Clothing,2,300,120,600
1414,22/11/2023,21:28:00,4,Male,48,Beauty,4,25,11.25,100
1452,06/08/2023,17:41:00,3,Female,48,Clothing,3,500,185,1500
1581,20/12/2022,18:57:00,108,Female,48,Beauty,2,30,9.9,60
1662,20/12/2023,12:38:00,106,Male,48,Beauty,2,500,240,1000
1741,02/09/2023,20:47:00,70,Male,48,Clothing,1,300,132,300
1777,15/11/2023,12:06:00,74,Male,48,Electronics,3,50,19.5,150
1786,27/09/2022,21:26:00,69,Male,48,Clothing,4,25,28.75,100
1968,21/09/2022,19:09:00,75,Female,48,Clothing,3,300,153,900
1976,15/10/2023,21:10:00,108,Female,48,Beauty,2,300,360,600
1993,29/12/2022,11:53:00,123,Female,48,Electronics,3,50,26.5,150
24,14/12/2023,22:59:00,59,Female,49,Clothing,1,300,87,300
64,15/11/2022,06:34:00,7,Male,49,Clothing,4,25,8.5,100
134,25/08/2022,09:03:00,132,Male,49,Electronics,1,50,16,50
138,27/04/2023,10:56:00,127,Male,49,Clothing,4,50,26.5,200
354,16/12/2023,07:58:00,5,Female,49,Beauty,4,50,24.5,200
515,13/02/2022,20:47:00,71,Female,49,Clothing,3,300,75,900
520,16/10/2022,12:42:00,79,Female,49,Electronics,4,25,13,100
543,16/04/2022,20:30:00,121,Male,49,Beauty,2,300,75,600
552,29/10/2022,13:32:00,85,Female,49,Electronics,3,25,9.75,75
570,09/06/2022,22:53:00,91,Male,49,Clothing,1,500,185,500
573,19/09/2023,22:59:00,78,Male,49,Beauty,2,30,36.3,60
622,16/10/2022,22:00:00,155,Female,49,Beauty,3,25,6.25,75
759,23/05/2023,21:21:00,75,Male,49,Electronics,2,50,21.5,100
820,17/02/2023,22:49:00,1,Male,49,Electronics,4,50,24,200
821,23/11/2022,11:27:00,40,Male,49,Electronics,1,300,129,300
893,29/04/2023,18:52:00,1,Male,49,Electronics,1,50,17,50
938,16/09/2022,17:55:00,103,Male,49,Clothing,4,50,23,200
972,16/08/2022,11:42:00,139,Male,49,Beauty,4,25,6.75,100
986,01/08/2022,09:35:00,65,Female,49,Clothing,2,500,200,1000
1024,03/12/2023,21:51:00,72,Female,49,Clothing,1,300,126,300
1064,14/04/2022,10:38:00,49,Male,49,Clothing,4,25,13.75,100
1134,05/08/2022,09:04:00,106,Male,49,Electronics,1,50,24,50
1138,16/10/2023,11:59:00,27,Male,49,Clothing,4,50,14.5,200
1354,17/09/2023,09:34:00,5,Female,49,Beauty,4,50,26.5,200
1515,04/02/2023,21:49:00,107,Female,49,Clothing,3,300,135,900
1520,21/11/2022,15:28:00,88,Female,49,Electronics,4,25,10.5,100
1543,03/10/2022,22:40:00,73,Male,49,Beauty,2,300,123,600
1552,25/09/2022,12:11:00,55,Female,49,Electronics,3,25,13,75
1570,15/06/2023,22:32:00,109,Male,49,Clothing,1,500,170,500
1573,13/10/2022,21:45:00,148,Male,49,Beauty,2,30,31.2,60
1622,22/04/2023,21:28:00,54,Female,49,Beauty,3,25,11.75,75
1759,03/11/2022,17:27:00,102,Male,49,Electronics,2,50,23,100
1820,13/05/2023,21:31:00,1,Male,49,Electronics,4,50,22,200
1821,03/10/2022,07:17:00,42,Male,49,Electronics,1,300,108,300
1893,25/02/2023,17:04:00,3,Male,49,Electronics,1,50,22.5,50
1938,12/10/2022,20:15:00,76,Male,49,Clothing,4,50,13.5,200
1972,21/12/2022,06:39:00,5,Male,49,Beauty,4,25,9.25,100
1986,14/09/2022,08:28:00,29,Female,49,Clothing,2,500,145,1000
3,14/06/2022,07:08:00,114,Male,50,Electronics,1,30,8.1,30
21,11/07/2022,07:33:00,59,Female,50,Beauty,1,500,275,500
33,24/12/2023,07:40:00,33,Female,50,Electronics,2,50,21,100
99,19/11/2023,15:12:00,71,Female,50,Electronics,4,300,132,1200
237,11/04/2022,08:54:00,105,Female,50,Beauty,2,500,165,1000
279,10/08/2023,17:29:00,38,Male,50,Clothing,1,500,210,500
293,27/05/2023,19:04:00,4,Male,50,Electronics,3,30,9.6,90
356,27/08/2023,18:35:00,71,Male,50,Electronics,3,500,255,1500
359,15/12/2022,21:49:00,122,Male,50,Clothing,1,50,22.5,50
362,27/09/2023,22:43:00,101,Male,50,Clothing,1,25,10.25,25
378,03/11/2022,18:16:00,81,Male,50,Beauty,1,300,165,300
385,20/11/2022,19:06:00,127,Male,50,Electronics,3,500,525,1500
388,03/12/2022,19:04:00,60,Male,50,Electronics,1,25,12.25,25
395,01/12/2022,15:00:00,76,Male,50,Electronics,2,500,175,1000
439,06/05/2022,21:46:00,42,Male,50,Clothing,3,25,11.75,75
498,22/03/2022,22:20:00,41,Female,50,Clothing,4,25,8.25,100
549,03/11/2022,19:39:00,114,Female,50,Beauty,2,50,12.5,100
564,12/09/2023,20:14:00,114,Male,50,Electronics,2,50,55.5,100
586,20/12/2023,14:57:00,84,Male,50,Electronics,1,50,21.5,50
696,09/10/2023,18:05:00,24,Female,50,Clothing,4,50,48.5,200
807,26/01/2023,19:49:00,91,Female,50,Electronics,4,50,15.5,200
947,31/07/2022,07:09:00,4,Male,50,Beauty,1,300,129,300
954,05/09/2023,21:03:00,87,Female,50,Electronics,3,300,321,900
1003,26/01/2022,07:59:00,80,Male,50,Electronics,1,30,15.9,30
1021,11/06/2022,10:19:00,44,Female,50,Beauty,1,500,155,500
1033,12/04/2023,06:52:00,32,Female,50,Electronics,2,50,19,100
1099,24/12/2022,12:41:00,56,Female,50,Electronics,4,300,162,1200
1237,23/02/2022,09:20:00,48,Female,50,Beauty,2,500,215,1000
1279,21/04/2022,22:55:00,116,Male,50,Clothing,1,500,170,500
1293,01/07/2023,18:52:00,3,Male,50,Electronics,3,30,14.1,90
1356,18/12/2023,21:31:00,11,Male,50,Electronics,3,500,245,1500
1359,17/05/2022,22:21:00,55,Male,50,Clothing,1,50,19,50
1362,21/11/2023,18:53:00,104,Male,50,Clothing,1,25,11,25
1378,28/04/2022,21:56:00,27,Male,50,Beauty,1,300,132,300
1385,07/11/2023,19:22:00,55,Male,50,Electronics,3,500,505,1500
1388,13/10/2023,18:12:00,89,Male,50,Electronics,1,25,6.75,25
1395,10/09/2023,14:18:00,91,Male,50,Electronics,2,500,130,1000
1439,18/11/2023,20:53:00,76,Male,50,Clothing,3,25,7.25,75
1498,29/08/2022,17:08:00,51,Female,50,Clothing,4,25,12.5,100
1549,15/11/2023,19:25:00,109,Female,50,Beauty,2,50,14.5,100
1564,04/10/2022,22:55:00,115,Male,50,Electronics,2,50,49.5,100
1586,04/11/2022,16:25:00,59,Male,50,Electronics,1,50,14,50
1696,21/11/2022,17:59:00,24,Female,50,Clothing,4,50,55,200
1807,04/08/2022,22:15:00,19,Female,50,Electronics,4,50,22,200
1947,05/03/2022,06:27:00,134,Male,50,Beauty,1,300,75,300
1954,29/10/2023,17:30:00,93,Female,50,Electronics,3,300,318,900
34,24/09/2023,13:26:00,87,Female,51,Clothing,3,50,17,150
65,11/12/2022,20:03:00,84,Male,51,Electronics,4,500,160,2000
71,16/02/2023,19:11:00,32,Female,51,Beauty,4,25,11.5,100
90,10/09/2023,17:53:00,3,Female,51,Electronics,1,30,13.5,30
92,21/03/2022,19:41:00,10,Female,51,Electronics,4,30,8.7,120
97,26/11/2022,18:17:00,112,Female,51,Beauty,2,500,555,1000
115,02/09/2022,19:21:00,67,Male,51,Clothing,3,500,255,1500
154,24/12/2022,17:47:00,24,Male,51,Electronics,3,300,321,900
222,07/01/2023,18:56:00,4,Male,51,Clothing,4,30,10.5,120
233,03/09/2022,13:09:00,81,Female,51,Beauty,2,300,132,600
322,19/10/2022,06:11:00,13,Male,51,Electronics,1,500,125,500
488,05/07/2022,17:28:00,26,Female,51,Electronics,3,300,123,900
548,14/04/2023,07:00:00,4,Female,51,Clothing,2,30,15.6,60
568,11/08/2023,20:03:00,32,Female,51,Electronics,1,300,372,300
611,21/07/2022,08:13:00,11,Male,51,Beauty,3,500,180,1500
640,25/12/2023,20:05:00,3,Female,51,Electronics,4,30,12.6,120
651,28/09/2023,21:02:00,30,Male,51,Clothing,3,50,26,150
666,03/03/2022,10:59:00,49,Male,51,Electronics,3,50,16,150
691,12/05/2023,21:09:00,5,Female,51,Clothing,3,30,14.7,90
706,04/09/2022,22:19:00,66,Male,51,Electronics,4,25,8,100
728,02/06/2022,19:35:00,78,Male,51,Electronics,3,50,18,150
791,04/09/2022,16:28:00,106,Female,51,Beauty,1,25,11.75,25
815,05/04/2023,21:15:00,139,Female,51,Clothing,3,25,23.75,75
864,31/07/2023,22:16:00,139,Female,51,Electronics,1,500,215,500
875,30/11/2023,21:47:00,134,Female,51,Electronics,4,500,135,2000
903,27/07/2023,22:14:00,3,Female,51,Beauty,4,50,14,200
912,31/10/2022,06:18:00,122,Male,51,Beauty,3,50,20.5,150
942,01/12/2023,09:22:00,35,Male,51,Clothing,3,500,160,1500
994,24/12/2022,16:38:00,73,Female,51,Beauty,2,500,125,1000
1034,13/11/2022,14:48:00,52,Female,51,Clothing,3,50,24.5,150
1065,24/10/2023,15:16:00,76,Male,51,Electronics,4,500,175,2000
1071,21/09/2023,17:38:00,155,Female,51,Beauty,4,25,6.75,100
1090,18/02/2023,19:54:00,4,Female,51,Electronics,1,30,7.5,30
1092,03/05/2022,20:15:00,58,Female,51,Electronics,4,30,31.5,120
1097,26/12/2022,20:53:00,86,Female,51,Beauty,2,500,485,1000
1115,21/09/2023,17:41:00,99,Male,51,Clothing,3,500,180,1500
1154,16/12/2023,21:44:00,29,Male,51,Electronics,3,300,291,900
1222,17/09/2023,18:15:00,3,Male,51,Clothing,4,30,11.1,120
1233,01/10/2023,16:20:00,79,Female,51,Beauty,2,300,117,600
1322,14/11/2022,09:56:00,10,Male,51,Electronics,1,500,250,500
1488,12/11/2022,19:24:00,9,Female,51,Electronics,3,300,126,900
1548,13/01/2023,08:15:00,1,Female,51,Clothing,2,30,12.6,60
1568,09/10/2022,22:34:00,51,Female,51,Electronics,1,300,336,300
1611,17/11/2022,07:30:00,125,Male,51,Beauty,3,500,180,1500
1640,10/06/2023,19:44:00,5,Female,51,Electronics,4,30,14.1,120
1651,04/12/2022,21:29:00,155,Male,51,Clothing,3,50,23.5,150
1666,08/12/2022,10:10:00,125,Male,51,Electronics,3,50,21,150
1691,07/01/2023,20:01:00,1,Female,51,Clothing,3,30,13.5,90
1706,16/10/2022,18:04:00,57,Male,51,Electronics,4,25,11.75,100
1728,23/05/2023,22:30:00,77,Male,51,Electronics,3,50,25,150
1791,06/10/2022,14:52:00,87,Female,51,Beauty,1,25,7,25
1815,24/05/2023,22:19:00,6,Female,51,Clothing,3,25,30.5,75
1864,30/04/2023,21:00:00,112,Female,51,Electronics,1,500,190,500
1875,03/06/2022,22:42:00,141,Female,51,Electronics,4,500,165,2000
1903,27/07/2023,21:44:00,5,Female,51,Beauty,4,50,19,200
1912,27/05/2022,07:40:00,146,Male,51,Beauty,3,50,22,150
1921,08/02/2022,07:01:00,77,Male,51,Electronics,3,25,7.5,75
1942,16/09/2023,11:53:00,112,Male,51,Clothing,3,500,265,1500
1994,20/11/2022,13:27:00,86,Female,51,Beauty,2,500,250,1000
10,24/10/2022,22:55:00,81,Female,52,Clothing,4,50,62.5,200
36,22/02/2023,22:06:00,40,Male,52,Beauty,3,300,144,900
171,14/10/2022,20:10:00,109,Female,52,Clothing,3,300,126,900
195,14/08/2022,11:51:00,10,Male,52,Clothing,1,30,9.3,30
314,15/10/2023,07:37:00,1,Male,52,Clothing,4,30,7.8,120
324,15/11/2022,17:52:00,54,Female,52,Electronics,3,50,49,150
325,16/09/2023,22:02:00,6,Female,52,Electronics,2,25,31.25,50
336,04/11/2023,13:05:00,67,Female,52,Beauty,3,50,25,150
479,03/11/2022,21:35:00,90,Male,52,Electronics,4,300,105,1200
569,29/04/2022,20:49:00,132,Male,52,Electronics,4,50,19,200
613,08/05/2023,17:23:00,2,Female,52,Clothing,3,30,11.4,90
690,19/12/2023,18:39:00,91,Female,52,Clothing,3,300,324,900
701,29/11/2023,16:33:00,93,Female,52,Beauty,2,30,14.1,60
721,23/06/2023,17:10:00,5,Female,52,Clothing,1,500,145,500
780,06/07/2022,11:30:00,107,Male,52,Electronics,2,25,13.25,50
788,20/06/2022,18:54:00,90,Female,52,Beauty,3,300,105,900
813,15/10/2022,19:51:00,125,Male,52,Electronics,3,50,62,150
822,16/02/2023,17:39:00,3,Female,52,Beauty,3,50,13.5,150
885,17/09/2022,10:10:00,121,Female,52,Clothing,4,30,14.4,120
888,01/12/2022,06:03:00,63,Female,52,Electronics,4,25,12.75,100
894,22/09/2022,22:53:00,111,Male,52,Electronics,1,30,30.6,30
997,01/10/2023,20:36:00,51,Male,52,Beauty,3,30,15,90
1010,21/10/2022,22:11:00,65,Female,52,Clothing,4,50,54.5,200
1036,17/08/2022,18:03:00,121,Male,52,Beauty,3,300,117,900
1171,05/10/2022,21:05:00,87,Female,52,Clothing,3,300,84,900
1195,21/09/2022,07:07:00,55,Male,52,Clothing,1,30,12,30
1314,23/05/2023,10:26:00,2,Male,52,Clothing,4,30,16.2,120
1324,25/09/2023,20:29:00,56,Female,52,Electronics,3,50,55,150
1325,11/10/2022,19:47:00,18,Female,52,Electronics,2,25,26.75,50
1336,23/09/2022,13:27:00,74,Female,52,Beauty,3,50,21.5,150
1479,31/05/2022,22:24:00,108,Male,52,Electronics,4,300,162,1200
1569,30/11/2023,21:07:00,35,Male,52,Electronics,4,50,18,200
1613,14/12/2023,21:58:00,4,Female,52,Clothing,3,30,9.9,90
1690,05/09/2023,17:36:00,101,Female,52,Clothing,3,300,369,900
1701,13/10/2023,15:09:00,62,Female,52,Beauty,2,30,15.9,60
1721,21/01/2023,22:42:00,3,Female,52,Clothing,1,500,215,500
1780,11/12/2022,10:00:00,32,Male,52,Electronics,2,25,10.5,50
1788,03/05/2022,20:35:00,98,Female,52,Beauty,3,300,150,900
1813,22/11/2022,22:24:00,86,Male,52,Electronics,3,50,61.5,150
1822,09/09/2023,17:15:00,15,Female,52,Beauty,3,50,21,150
1885,09/11/2022,07:32:00,148,Female,52,Clothing,4,30,10.8,120
1888,14/06/2022,08:10:00,49,Female,52,Electronics,4,25,12.5,100
1894,29/12/2023,18:11:00,92,Male,52,Electronics,1,30,30,30
1997,29/10/2023,21:09:00,99,Male,52,Beauty,3,30,10.2,90
168,29/04/2022,09:20:00,138,Male,53,Clothing,1,300,102,300
219,16/09/2023,22:34:00,79,Female,53,Electronics,3,30,10.2,90
253,30/09/2022,21:26:00,66,Female,53,Clothing,4,500,525,2000
289,09/09/2023,20:29:00,107,Male,53,Electronics,2,30,8.1,60
382,14/07/2023,21:20:00,29,Female,53,Clothing,2,500,245,1000
400,08/03/2022,09:52:00,2,Male,53,Clothing,4,50,24,200
415,05/01/2022,09:59:00,85,Male,53,Clothing,2,30,8.1,60
416,21/08/2022,09:29:00,55,Male,53,Electronics,4,500,245,2000
445,14/04/2022,10:48:00,132,Female,53,Electronics,1,300,138,300
467,24/01/2022,22:39:00,151,Female,53,Electronics,3,50,14.5,150
591,21/03/2022,08:38:00,94,Male,53,Electronics,4,25,6.5,100
648,23/02/2023,18:13:00,41,Male,53,Beauty,4,300,138,1200
680,01/12/2022,22:04:00,110,Female,53,Clothing,3,300,330,900
687,27/06/2022,17:14:00,86,Female,53,Electronics,1,300,150,300
697,25/12/2022,07:52:00,152,Male,53,Clothing,1,500,200,500
961,22/03/2023,22:36:00,86,Male,53,Beauty,4,50,23,200
978,27/07/2023,09:58:00,16,Female,53,Clothing,3,50,19,150
1168,10/07/2022,07:56:00,68,Male,53,Clothing,1,300,150,300
1219,02/11/2022,21:47:00,149,Female,53,Electronics,3,30,11.1,90
1253,03/12/2023,19:58:00,108,Female,53,Clothing,4,500,605,2000
1289,10/10/2023,19:35:00,83,Male,53,Electronics,2,30,16.2,60
1382,20/05/2023,18:13:00,139,Female,53,Clothing,2,500,185,1000
1400,12/09/2022,11:54:00,115,Male,53,Clothing,4,50,20,200
1415,06/03/2022,07:11:00,146,Male,53,Clothing,2,30,15.3,60
1416,29/12/2022,10:47:00,111,Male,53,Electronics,4,500,125,2000
1445,19/04/2022,06:16:00,31,Female,53,Electronics,1,300,129,300
1467,13/08/2023,19:31:00,89,Female,53,Electronics,3,50,14,150
1591,29/09/2022,11:00:00,62,Male,53,Electronics,4,25,7,100
1648,10/07/2023,17:18:00,16,Male,53,Beauty,4,300,87,1200
1680,03/09/2023,17:12:00,72,Female,53,Clothing,3,300,324,900
1687,17/02/2023,22:27:00,102,Female,53,Electronics,1,300,81,300
1697,18/12/2022,08:22:00,54,Male,53,Clothing,1,500,265,500
1961,15/05/2022,21:17:00,95,Male,53,Beauty,4,50,20.5,200
1978,31/08/2023,11:59:00,41,Female,53,Clothing,3,50,15.5,150
48,06/10/2023,17:34:00,2,Male,54,Electronics,3,300,123,900
49,17/09/2022,10:33:00,37,Female,54,Electronics,2,500,255,1000
83,27/11/2022,15:57:00,56,Male,54,Electronics,2,50,16.5,100
198,21/05/2022,11:42:00,30,Female,54,Beauty,3,300,114,900
230,26/03/2023,17:44:00,5,Male,54,Beauty,1,25,12.5,25
236,01/04/2023,22:18:00,5,Female,54,Clothing,1,25,6.5,25
252,05/05/2023,17:37:00,1,Male,54,Electronics,1,300,84,300
287,26/08/2022,11:07:00,88,Male,54,Clothing,4,25,10,100
306,04/01/2022,22:05:00,148,Male,54,Electronics,1,50,26.5,50
333,06/10/2022,08:15:00,21,Female,54,Electronics,4,300,99,1200
338,05/02/2022,21:26:00,44,Male,54,Beauty,2,50,20,100
386,23/10/2022,13:20:00,77,Female,54,Electronics,2,300,153,600
448,19/03/2022,09:36:00,86,Female,54,Beauty,2,30,16.2,60
463,29/01/2023,20:22:00,55,Female,54,Beauty,3,500,175,1500
562,09/11/2023,09:26:00,3,Male,54,Electronics,2,25,7.25,50
